,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,target
0,-1.259466450101688,21.274883480738293,-9.463054617605527,13.014188691055164,-7.12882277924311,-7.440658763825468,3.2528371584675635,2.553470359243523,-0.5818421419834949,3.6256969523408022,2.585956875849348,1.5516070791626557,0.8544967091194173,-3.3387493466697133,5.9065896761594034,2.743593388183474,0.419836906696009,-0.8981496933688209,0.7026108657348599,-3.4621186765754697,2.680849582613557,1.009449507074478,2.009702762346843,1.2953147863703742,1.1788787324217127,2.30058184561298,3.6707210869274154,-0.9436689093412669,-1.132501954159703,2.359795498164633,-1.8173859466988507,-0.7550162868971882,0.16284174150338665,-2.1129774629916525,1.0948231849757708,0.1956854416372981,-0.08999355052341979,-2.7637410723853733,1.0888833620624818,0.2060035731108312,1.7045110959783774,0
1,7.957611300010667,-20.76869895604605,4.439506038749513,-14.893664435393875,5.896248780418069,-6.485622132196596,2.1262276812555276,-4.615936410726311,3.587450127235753,-1.0747045552544274,-5.385714945585452,-2.1295109326240906,-2.5553244675310016,-6.516995848260592,-2.2917644476618633,-2.134027247105077,-5.839356684366762,4.478446123824451,-1.9557026114984348,-5.255708011724872,-1.2057766683098694,-4.838901615711873,0.8602507194513306,-2.9744393682860193,5.28881694763497,0.11921327825712456,2.1826181809708842,-0.5102271807819675,2.313549112992122,0.7596483144030066,0.6454762286693229,1.290906949301035,-2.1544068542989137,0.16680596401626527,3.1914283533845995,-1.5322674870118298,-3.688113296777051,2.0737903764681844,-0.23084638800066606,0.7223544518869202,-1.55237689123145,1
2,6.991922967203157,-9.955986407732045,2.958558082343048,-12.288302433144977,-18.126023301112728,-4.507663730539554,1.8431224402140993,-16.415199826003995,0.7192329004867989,4.255805475377666,-1.2333743872385547,-0.38379119076320506,0.20888484930329013,6.841040024220428,-1.679690489558665,-4.276003057490718,6.728484886730109,1.2698479097180637,0.1847798507547496,8.731075842094372,4.951114675899814,-2.4651092744043663,5.999387996537637,0.10572728824497148,-3.0626705653144786,0.16604565317876807,4.228821147255219,2.157657288245336,0.8379577957476513,-0.5422540649077722,4.348026659682601,0.4504452269382534,0.3410846673579965,-0.5056168956086027,-2.808245247005638,-1.2538719512500953,-0.22056795244113803,0.03820144626202935,1.1086516739603853,3.28518244708811,1.450042617865749,2
3,-15.906105255568995,3.3324642860306253,9.824371762303533,-12.275838341912412,6.965169459153594,1.0894829085099564,-1.0420849892577173,10.97355645907706,-3.259735266656958,6.498752668491475,-5.066852615504887,2.396152118123107,2.653395841039604,-4.538296765605432,0.7983393887423613,1.6466452919202437,-2.24908861891637,-1.4034571597106729,3.0682801998394886,-3.8768892228311578,0.2694125501899011,3.6232357555886803,2.5381237268315395,-1.354896430222208,-1.740972683985426,-1.3402440727394558,-5.846013965214834,4.682220096518181,-1.1130421142602798,2.839331688890318,0.6192325534489469,2.0864002423174712,3.220692788847375,-0.8267246030935833,-1.3923800856265784,2.075339371159852,-1.2913333873241941,1.963139604343618,1.8930754157525485,0.6757080337224951,-0.83761274335599,3
4,23.306867407446582,4.269060828996389,-5.675128571731485,-13.851524123244646,-0.35812369043085945,-2.8575743790962846,-0.7204966901409077,13.041696075528046,-3.835413100942231,13.414163648068365,2.6733191323842194,-1.7558308935367002,-5.285636728116923,1.5152666582759668,-0.6669075696156679,-6.412870961381194,-9.514895346138038,-1.9758142199470825,-3.0651153872135706,5.035235761979162,0.20682970649867288,5.740696007677895,-7.611946429797637,3.991408246894712,2.7810069539692486,-0.16673898408992485,0.4843048989387249,0.6279794076398934,-3.287348125678645,-0.39651354525375276,-1.8566908210348338,0.40544962691508074,-0.07985929521069529,1.2840100308064601,1.0159148555177555,3.8057243968672223,0.6273218937617056,-0.15986949196477046,-2.986690970080489,-0.3976332624241315,0.06466624237094834,4
5,-14.08708638763384,7.914448475986507,0.39249431688424236,-14.41109620333275,8.484942243476763,-10.863487152403994,-1.412461594420203,7.276307606166893,4.323042153654962,-8.569363683224209,0.9413641536920743,6.2622944617284855,2.8328777107297083,0.4861857132753278,5.333819227228344,9.057247547274805,-2.335863302659888,-5.49263680360561,-3.7524222568664336,-0.41955329168771727,2.2229760945602672,-2.6622877046738522,0.7734735183035829,0.7260706200008576,4.755896530742474,-3.60942834071747,5.031652111793196,-1.0913879643577076,-4.349530443081287,-0.7063385754048767,-2.2170114102668887,-0.2780271892091572,0.14107089519529017,0.011388017340145577,2.13439139789814,-1.7969889974541366,-1.3250646636540613,0.852955049824636,-0.24464761378639974,0.19911336602201973,0.7876331273531534,5
6,21.36340953473212,5.288339684167825,15.087405101269594,-5.138381379042289,4.581129425339398,-4.362262710406331,1.3450929383033832,-6.201435837415838,-3.9107885156726754,2.1491971578220084,-1.4428073664760033,5.166789674406092,-3.782619965883447,-0.44828168699506854,0.0910331046640391,0.9346385912558641,-9.92531576329626,3.0235724051180393,0.0364742735731353,1.4188300390001436,-3.4098674292978637,2.192280293727825,-3.754611341303116,1.2464362038708903,-4.211031407373832,3.406890677751366,-1.929490416388007,-0.27755103154849464,-0.33647110921614215,-1.4250034786027497,-2.176740920100451,-1.5829760322247692,-0.4848150542952003,-0.4187325122676034,-0.03399182729567474,1.1076604507087966,-0.8872814445552075,-0.2707295281761856,-0.6344251200534202,-0.18515362032467092,0.43077041291209434,6
7,-2.952606957674897,-21.07166429389614,-12.282900201771266,10.439277223081595,-6.243046013786658,12.747424880332556,-8.551551529520324,-2.0143133919587104,4.004643177187461,10.65494648481217,2.1586060331290486,1.635480622073144,0.4920188990713975,11.696499357649548,3.2553065136279127,-1.5750876956974813,0.18141413794390696,9.05538472610134,-3.3965611363617683,-3.3035801782917575,-2.247712262663718,-5.788413893013117,3.393301407576879,-3.572095539432124,-1.9124683938753075,2.927787196931358,-1.1188747612237246,-3.0386859854830104,1.9911172562452766,-2.387475972645806,0.9711683278055191,2.429014771840998,3.0730103914352016,5.258463786667858,-0.9229990757467229,4.436034998486182,-1.32343847961556,-1.8554615043168423,-4.79102765615967,-0.4332888886258676,1.6570241217145492,7
8,-5.255134260887667,1.183359910479986,5.796256639796208,-5.549539810756855,-7.261640521611849,-2.8690178781106748,-8.559842978786897,-5.504599026771252,-6.049485165632434,-5.794185197052183,16.738114574867975,3.5907702295795567,-3.050730107203601,1.2300694357473332,2.2460848331309218,0.8904731848766523,-4.891268963961865,-7.080385667924507,5.3594603123151865,-0.222936259641121,1.6640523513379626,1.3251319409541793,3.42781667529159,-1.2093297004718087,-8.292484065990967,-7.1041107236158485,2.932193839642671,-3.926965671754866,1.8365398204627672,4.143573442492677,0.19520065707398387,2.7104408365545543,-2.9211504833070894,-0.9538648500263801,-0.015352581379040624,0.6087407896908246,0.7211360941667603,0.6195747611632846,-0.5385937650837048,-0.41986967218369375,-0.7909555221932527,8
9,-5.4801988202255965,8.07632417205279,-5.02808417027659,-2.4483388891976254,3.2889279508527736,-0.7759430637811168,-4.548299131798448,6.918048741238054,6.644250494217287,-12.565307814076045,1.7775296667213192,-2.8172001217405263,-7.7980355661519125,1.4503618566117182,12.042312276676542,11.622601093016685,0.7502582228730109,-8.104629005222526,-5.566888962838257,5.432563397879112,4.39214888290739,-7.564858717232169,-0.015434796557636084,-5.598152997453422,-0.8807839466667692,1.8304711365121225,1.5968206595660543,-2.271456879134191,-4.507062486205229,-0.11039180652442698,-0.9302530164895868,0.1780743874473593,3.4447307120329262,-0.4685802056579461,-3.127811982208706,-4.002197961913149,-0.942550362630705,-3.2347825605437417,0.37431316690115773,4.87188724787203,-1.1341816828693183,9
10,11.215079446607234,16.919862114042097,-10.066849388939074,9.747087640838577,-5.673415235106321,-8.10437791851578,-3.34263321151586,-7.120772537934997,0.3752762715450295,6.542028245271022,-2.481388938611764,5.559846894857599,-1.0033727130851646,-0.6170527918195583,1.2731808585287845,-1.006604448380264,1.8694736550583892,-0.03245214974905008,-0.13418283695019578,1.3731953089885367,-1.8083941012117093,0.5757321068779478,1.3249972781097326,1.1033890580910626,1.1828721826258173,4.2909453206375785,-0.1361338300677489,1.7363598792424704,-4.568999501774949,1.1461332194243128,-2.9916328176824205,-2.847677621197983,1.4631533088831805,0.9157300768756308,1.3758516964212626,-2.855606539999334,1.2706852919611695,-0.7771470783486681,2.163960310538772,-1.9830494189369463,-0.8653531607356063,0
11,3.0091823300508174,-11.994809506899044,-14.131402288698268,-28.09030744031564,5.315724947162065,-4.501819126473677,-4.019540215996196,-6.327491894347847,-4.703865114978155,4.524697378936449,-0.019987621709213213,-8.913972760043174,-6.644782004252305,4.4218798279686125,-1.7195178897493466,3.6781689240803193,-0.35510000495720373,4.7956222720888615,-1.2856315108832737,2.0590769669988935,0.5172801838886647,-1.9332229273057717,-0.90601467813685,1.0126670099751107,1.7713102122989421,-0.834827652245681,-1.6781523882915346,-0.10128616577454526,-0.7293045320250184,-2.0623484878011786,-1.2616568107352133,2.350284223583928,0.43475438061436916,0.2540184468262764,-0.9865492963049238,-1.4337431595335186,-3.483415463891902,1.4461371689517157,1.2546034647022406,-0.38684317953788694,2.3027350674332547,1
