,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,target
0,-1.2594664489627987,21.274883516375308,-9.463054610923347,13.014188227607915,-7.1288230840450835,-7.4406576830918665,3.2528396474267045,2.5534705199178362,-0.581852510738036,3.6257020761870007,2.585968117547942,1.5516381628968092,0.854528019585344,-3.338865338266143,5.906573437404586,2.74320646769357,0.420028605752441,-0.8981502042398308,0.7026826376211822,-3.4627839843429955,2.6813509228315286,1.008248934730368,2.0105276638620815,1.2906769047630524,1.1750469095051173,2.302298484525616,3.6851603055517854,-0.9434179318033136,-1.112580098345962,2.3626070023190313,0
1,7.957611316109651,-20.768699124632942,4.439506099324894,-14.893662101874412,5.896248534394832,-6.485626781308107,2.1262104819915906,-4.615963580949772,3.5874504076054925,-1.0747160690287447,-5.385707761629792,-2.129622223664865,-2.5555488827715505,-6.516750569441898,-2.2919662078144554,-2.132001045302435,-5.838742660024193,4.479993288984393,-1.95645197377461,-5.26213842180354,-1.2147062750067026,-4.843658244929368,0.8529290970789969,-2.9813457705619117,5.2947360617873525,0.10077019261605333,2.123979695962888,-0.5022056763099843,2.1607145904947624,0.8727387684160396,1
2,6.99192298239086,-9.955986554928977,2.9585581152897924,-12.288300302425297,-18.126023767615305,-4.507667783089452,1.84310751455879,-16.4152195349854,0.7192422987278302,4.255792453599648,-1.2333734643343357,-0.3838873487834599,0.20872671977490168,6.841364271897723,-1.679898602367294,-4.274198691246048,6.728643277303499,1.2710190182234993,0.18410347235119415,8.727390380930196,4.945491550521184,-2.4673217701155705,5.993708943096933,0.10814003926547155,-3.0538792217754716,0.14668247877606236,4.181301018308959,2.166674155372038,0.7376756722026387,-0.4644898122749428,2
3,-15.906105243553336,3.3324641194239764,9.82437180759583,-12.27583605871849,6.9651696529881395,1.089477774663631,-1.0421013687011875,10.973532633217767,-3.259727541009918,6.498736975157033,-5.066854440584021,2.3960315159453462,2.65317368081645,-4.538007029612912,0.7981782872583704,1.6486563479431935,-2.248698829710134,-1.4021201867745847,3.067565953767105,-3.8819692475155763,0.2613442121679072,3.6197061334103053,2.531181524858381,-1.357024778912051,-1.7341976308363247,-1.3490221317944608,-5.899806452514105,4.684711457976738,-1.2677669381565246,2.9675421656143577,3
4,23.306867399504767,4.269060962806453,-5.675128611091151,-13.85152593497827,-0.3581240985336257,-2.8575705723156153,-0.7204836884397103,13.041714921476979,-3.8354200289791107,13.414175062449191,2.6733236390671555,-1.755725533146947,-5.28543788055716,1.515048487122817,-0.66683621184066,-6.4144870345491345,-9.515263749960749,-1.9768630283128927,-3.0645692469126953,5.039723906164348,0.214119801188308,5.74319396864825,-7.606030333211649,3.9944130113838745,2.775204577713981,-0.15566049286326952,0.5341331956758278,0.6243915623920919,-3.165536140193907,-0.4699043116493073,4
5,-14.087086392040783,7.914448461780565,0.39249431059703693,-14.41109604377375,8.484942854283613,-10.863487024451304,-1.4124619206874498,7.27631072815467,4.3230531447385365,-8.569365055474107,0.9413489201842081,6.262264787154461,2.8328431105642116,0.48625208390117275,5.333944524851962,9.057375232797707,-2.3360424031372222,-5.492847656162938,-3.7523748451290047,-0.4188382500304879,2.222459070410057,-2.659596790617623,0.7737795085725473,0.7298610988566486,4.759813259623303,-3.614235023600037,5.022046441402131,-1.0935781065895858,-4.358812751640387,-0.6864119994362313,5
6,21.36340954014696,5.288339690781466,15.08740509097375,-5.13838136021891,4.581128523296844,-4.362262579310816,1.3450932883455162,-6.20143391050558,-3.9107907512039,2.1491976382494378,-1.4427971679204,5.166820167722467,-3.7825405702495742,-0.4482379606234788,0.09085874575009126,0.934578906387967,-9.925511794931728,3.023628229875916,0.0365318018045721,1.4199219773357281,-3.4082300400981027,2.19161257912101,-3.7542673435741523,1.2497637613074246,-4.210011135530829,3.403510889017652,-1.921774212314706,-0.2731033358881171,-0.3166570398561242,-1.4113784156965719,6
7,-2.9526069842226446,-21.071664070408513,-12.28290029547067,10.439274066200838,-6.243045199244845,12.747430091282869,-8.551531965795533,-2.014286304906805,4.004637812768283,10.654957790494153,2.158599877595755,1.6355988057251036,0.49221236402117985,11.696167138070697,3.255636024037159,-1.5775127972324694,0.18095830575939506,9.053476815570718,-3.395565017282893,-3.295324562964184,-2.23810369772229,-5.782908589203406,3.398317617749036,-3.566243219551859,-1.9233995987614558,2.9559321584057083,-1.0487404843905461,-3.051518844247266,2.1351128991506183,-2.5592556417638774,7
8,-5.25513426893747,1.1833599499750718,5.796256599988168,-5.549540355381575,-7.261640413501016,-2.8690160853321975,-8.559839997350096,-5.504591332605999,-6.049480929504444,-5.794181053394521,16.738109048866484,3.5907843276817006,-3.0506930237207532,1.2300694389276554,2.2461885696564847,0.8899978213195974,-4.891495055773059,-7.080997859750006,5.359937326284922,-0.21988839184898185,1.66660883531204,1.3290494779209787,3.4287139821664945,-1.204355980029428,-8.293246802626312,-7.102751914351664,2.943053650654535,-3.925228855606912,1.901855585400041,4.0794835357547266,8
9,-5.480198827023952,8.076324031194522,-5.028084158713676,-2.4483371162380974,3.288930552183694,-0.7759491744166348,-4.54831283873766,6.918029407882275,6.644271726070748,-12.565333980572406,1.7775016059522561,-2.817374766122557,-7.798366038696125,1.4506388657738685,12.042470853206371,11.624496281927236,0.7505462552500769,-8.103847417013387,-5.56745051334577,5.428989408954769,4.384051374795775,-7.565457441433593,-0.02417756576754756,-5.5972014984660285,-0.8746139032487679,1.8340319792946675,1.550833769767167,-2.2876378378886426,-4.66822794902316,-0.028051084482164482,9
