,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,target
0,-1.2594699691362206,21.27489197526164,-9.463088822398158,13.014327415895073,-7.129338614698659,-7.441419875634589,3.252394213893623,2.550219413811651,-0.5752016908183244,3.623157368114225,2.552332277934915,1.5689541666163989,0.9025286536245499,-3.2465485270564147,5.854782122236901,0
1,7.95762609755119,-20.76871032756473,4.439567763772467,-14.893833281035988,5.896808318181815,-6.484602896702846,2.127368240419868,-4.610153195917396,3.5777919707362673,-1.0756914979492564,-5.354738731035896,-2.165959950732101,-2.5934204490561306,-6.581432091645894,-2.2880741236620916,1
2,6.991925293121851,-9.955983806512412,2.9585628956177747,-12.288293555586705,-18.126073830720348,-4.507780831323476,1.842994559191352,-16.4148371122522,0.719315292894204,4.256283733187337,-1.2275293070708941,-0.38518379066861996,0.17964643640194727,6.845029107157833,-1.6838777596183663,2
3,-15.906114961736378,3.3324801544753377,9.824319811549971,-12.275655340509585,6.964377698469066,1.0887889348647068,-1.0428616060200506,10.96789157108876,-3.2497928306445902,6.496659186374821,-5.1021072129993215,2.4363057234513,2.727674955766513,-4.443210704995522,0.8112154439166398,3
4,23.306863357338543,4.2690718598926995,-5.675161495755272,-13.851383717916072,-0.3585728525529148,-2.858089391931963,-0.7210585607370354,13.03795837134844,-3.829059473475536,13.412534300193732,2.643452266457528,-1.7365975378028857,-5.262050411409458,1.547793863000952,-0.7018344647178506,4
5,-14.087071055308579,7.914453098570326,0.3925270171566835,-14.411081601478402,8.484978599871214,-10.862982517592586,-1.4121019511478183,7.278495988944116,4.3194403225612374,-8.571735530869066,0.9463891412586175,6.2394564492802145,2.7857183075828518,0.49827896792330617,5.300341487326955,5
6,21.36339875261254,5.288336506347535,15.087381592395976,-5.138383584580773,4.5811593448586425,-4.362464484143623,1.344918240914969,-6.203304638476117,-3.9085076607362166,2.1509020485284656,-1.4433826162946233,5.183931054320691,-3.7513017551258048,-0.48176327194421587,0.12354580506346276,6
7,-2.9525979282559245,-21.071690662385787,-12.282837966907064,10.43899575713737,-6.241994818008864,12.748766090814197,-8.54996621311093,-2.0071772522865667,3.9908518288633363,10.656806019498443,2.214861355746471,1.587799183040418,0.3866892497620347,11.562490270458222,3.296312566360118,7
8,-5.255141724067829,1.1833686919054374,5.796217470104239,-5.549422421566256,-7.261945706338425,-2.870285981515996,-8.56128823621162,-5.507555899187779,-6.043425768346,-5.792512004322651,16.711157170030923,3.602632067702319,-3.0115549113111357,1.308768619721776,2.180993113728891,8
9,-5.480161479440659,8.076282490744756,-5.027924168361283,-2.44881840858213,3.2905501878564056,-0.7726035702767978,-4.543970568901136,6.933492238698896,6.616122092044099,-12.568514455375709,1.8803057299251145,-2.930493107100238,-8.002026801120017,1.136699770597093,12.153149387764165,9
10,11.215075460102696,16.919869362321077,-10.066877766287712,9.747205852367031,-5.6739062227571875,-8.10455797859909,-3.342433022973063,-7.124173492304596,0.3814755821056749,6.538312032365462,-2.5048661983806126,5.579312291923685,-0.9745770083017952,-0.5793189787709713,1.268199515518276,0
11,3.0091861834742,-11.994812811729686,-14.131386814697741,-28.09035452228996,5.31594006204662,-4.501418088721947,-4.019269278630413,-6.326298119672864,-4.706885940540418,4.524943318612637,-0.0148647396527034,-8.922934582662991,-6.677324983743606,4.3651726644682745,-1.713347020160443,1
12,-2.4142063702956635,-4.851654053753206,16.133914832575897,1.1676405797847516,4.610974512232643,3.4086278191384833,21.785247447272365,-1.667568507153982,6.388425701448149,-1.6732474076244517,3.044039672118781,-5.347450382806776,7.595761540884038,1.8003456967641025,3.546424494265492,2
13,-23.25561594435658,-1.9067485125359849,-4.206610735760939,-10.28272828614188,1.0068850746218707,-1.375500707144677,1.2251977029244372,0.310754272378881,-12.12597686117926,2.3776579786178695,0.8421129028092652,2.3888020431259633,1.642823147400145,-0.40900114774409035,0.5686024666101739,3
14,24.456737445366567,2.661277763182374,-14.871586475793954,-8.151455102730754,0.511915499577443,-2.6831859877215085,3.8272502863942615,5.560562501905053,-1.0492862414355626,-5.381318527096085,6.269982487223039,-2.7120271663900772,-11.180701789715533,-0.6916032829643911,0.25800886850157134,4
15,-1.4007419106702332,-15.86127480140517,3.82878965022413,18.59914202383817,21.178045714414562,-4.612510735982082,0.9163619453793197,-0.9899472919936977,0.8782329797998841,0.7766968530888968,-4.424757782525348,0.32897497081044125,2.865267188274207,3.594655070374983,-8.255901387342412,5
16,17.166666917303548,-2.3891923137541937,16.19870004570021,-18.42947071010555,-1.8168082218718433,12.555903883045998,0.846905204025459,-1.518545974329147,-0.7821942428269018,6.070765426425391,-8.390007355184064,7.048661453053085,-3.2284341338444453,0.4778162279207867,-5.713039414772155,6
17,5.61604800573193,-12.926343413694172,-12.96140880165246,1.4142656301569505,-7.5675125987704215,5.738340694046483,-1.5271029887970855,1.6601940960235932,-2.6763228026499006,-9.129279147293161,-8.128978456325996,-4.495320684443651,-1.654235556551822,-2.8144119133651557,0.2223342956147479,7
18,-2.8451563644740823,-14.289642431032112,-1.0336080628716977,4.671058037178076,-2.4818880522022715,-10.622156510585262,-8.041903348259135,0.8075117887318717,-2.1279100124772072,14.49115680258819,6.817979792577689,-0.7994474078542566,0.4708852165408531,-5.299289038633597,-3.7841713235624383,8
19,-13.771353981077405,8.846390494715399,11.72068097673981,-13.774508235349082,4.620208719328227,5.857704959809962,7.231158994152513,10.396150745809889,14.772016882572188,5.895206857723564,-0.6345438623276105,8.388600480275295,3.1545708786408406,-3.727212012969616,-0.8923568927921788,9
20,6.435387473112804,19.477085245223062,-10.203382126303683,6.816903703170589,-11.127825748827341,-8.454467579690784,0.09974632014562067,-4.120141531366057,3.0391006712261843,-2.83751607550966,-7.658365640468398,4.275487886457595,-4.367487665050772,2.124176544347026,2.0940764962587846,0
21,0.025871814285901015,-10.337044839558914,-15.156258954012447,-25.620574317928405,8.430380254907686,-3.8729206867501556,-0.17279519097167745,-9.239928177855194,-0.89806525515124,1.3057186488718064,-4.967640029460293,-8.494891004490952,-3.4372928473182185,7.819444258816303,-3.885440495513435,1
22,-8.088835259357884,-8.811961241370508,21.009326778979847,1.542523883165843,-6.84527233927379,2.736180034138326,10.467101076606276,0.7457771621827513,5.235168485758467,0.9721750627177649,0.1775022108440835,-4.019208209900896,3.0208577677202038,1.601838080353019,7.289194284321485,2
23,-19.18977552122887,-4.51554499096371,-13.902442657677371,2.458433040612493,-0.06402096493279609,-0.38923900875473816,9.38664038096073,0.08280211866116163,-13.794386768473084,5.286601104984897,6.910838163634077,3.8320820055616815,0.94561984608983,0.4515124669148765,0.697988382874811,3
24,17.538767968997877,4.6277199629820585,-11.958524775567875,-18.91449861544037,3.469330106295201,1.4100750299400557,-0.384653366161657,7.625937270506058,-1.3542682147867873,7.395813416706096,2.6764566573199087,-7.204128423221355,-8.62255464078737,5.258115492456575,4.827077969523576,4
25,6.111422301356678,-5.461909250611156,3.3966485074335444,19.278479333450726,13.31678379324368,-2.591280144333526,5.005252115482743,0.33520173527435476,-3.8402205314783764,4.108941670285703,2.6040640825057437,-6.086661271588614,-8.962282382815872,-3.59146448844462,3.6266593027760194,5
26,21.334201634106655,8.10542283231433,18.84086984407057,-2.486438180402002,2.688238849094497,-9.904475088600993,1.5508179578009855,-10.299887009485474,-5.6131997383560295,-1.161660913624662,-2.6120910802799027,3.58840393549115,-5.566736293981001,4.7329041720524145,-4.413014733210404,6
